Id,Price
15804,180379.06213056485
1525,313527.0864511389
9038,232394.48271142755
13628,202482.1591339272
10016,195358.74090241623
10208,240677.09420733803
2008,185375.48183060167
13029,194543.1515665671
5099,118364.54218860288
9923,293505.5810823173
9461,115291.76439010906
11086,181163.8761837222
15057,263265.4775976579
10689,256879.54111723183
2053,240384.39572589402
16630,162911.30251511096
4985,208412.83840818563
13881,263900.3065994829
13225,188655.28146756807
5779,72048.66507835183
10262,210838.78749290382
10762,222735.4500482294
9513,190162.78028932938
11128,172857.42172113174
2074,306534.56526252895
933,206987.66868458022
2780,214529.2181695741
6594,127404.39020196887
15394,263393.95900243754
14863,154081.40692826873
6698,217941.19774349805
1611,252104.49379931664
174,187425.70155337572
5160,194296.30040738106
3295,291758.88691907644
4559,405141.2596007401
8254,171757.64145236576
10228,105186.52218270622
13924,128197.384433523
15341,242587.87818135577
4353,167425.10360884352
4334,73958.39534371265
1872,231245.55892402848
7823,177638.3040636691
310,148956.15320584874
3704,270795.9963489996
11615,310355.7734456526
6605,206095.40344876656
3381,185263.00151285293
2143,144708.90781349302
3191,276875.0729539671
13980,119880.71929099858
15613,160953.33190006518
10943,275292.0953063871
9654,192923.73042851395
16053,451275.5322488392
14931,209919.50652531354
8299,235227.1808561214
2147,177403.7044296588
11567,275691.31464362267
5905,134424.49023845154
11160,171076.5092147281
8275,151216.35241185894
16398,305296.02284631744
11229,173436.92544532663
10309,152661.8800729519
7340,265031.25774217217
7653,164547.3415740776
272,197493.8876882764
9831,212156.05803031416
5016,146428.70083300816
5968,74603.01263194144
796,264285.75470059837
12123,131482.6640242193
16629,170730.9833758539
2637,162604.27136098355
6194,213473.4987091441
6216,345950.97019154875
14346,181230.09529006007
6428,128934.60435757518
2891,232620.7432709824
84,176429.3774817432
9260,219297.3597425634
15250,131420.14169816146
2348,197347.58622935243
10427,292149.0962136188
13230,269136.02500446205
1691,216250.62792217283
8803,113017.79989990756
5464,219578.73163769455
10559,109891.548704037
16787,326081.4056852736
4278,157444.30535477606
6183,173563.48394357468
12775,165742.32163403285
10104,182741.0411138175
13663,192000.41829709773
9404,271202.3230459358
14724,219490.48688725271
10040,208029.0141224749
4646,188111.0719683331
4754,164773.11888397273
3310,218850.54230144768
2003,182169.01701500983
7312,175843.5233234829
10921,299045.72236060596
13419,289354.0966170636
10105,167327.42266602564
2196,431974.5667061364
12659,237898.08891976866
4380,219800.92536305916
10847,156324.9066655973
10805,274311.3685967508
8709,113514.09821370452
8319,176346.85437781693
2215,178767.90662351757
7000,192107.36359344295
7701,118416.92644417308
9678,177303.1427484203
14026,228848.55302132067
7971,162738.92623270172
13734,148672.4195734241
16483,205605.78542038635
6150,211265.33684813083
2931,268405.48869934265
5418,208140.65708069695
1662,554907.3309839953
2441,234895.7856295218
669,135334.13674582777
7734,191317.34117171014
6010,267899.4229186516
266,136228.8429840516
632,140139.25696906773
16221,109650.71798551992
11832,167613.2848228569
5035,112631.81260648964
37,114679.75735822906
6168,177041.44087411516
11757,174586.25389984154
8086,163669.7073651082
6529,216993.38728116066
15121,168966.28871674548
13904,143375.97115276693
3711,181529.25297918057
16563,134467.766417138
14494,178885.87914176678
3006,219203.87057276047
15299,117543.73187352916
92,302305.7831828094
8066,179198.0054546119
16071,234539.24007920315
10662,128180.35461547345
3883,253842.97478698025
5511,119471.1759430349
2821,291416.52462306584
9570,194309.0319228099
4326,240534.50226762658
9251,230888.9414984058
9031,195591.57292946568
12689,135175.4187796161
16380,259353.89775550883
1053,281257.1681206554
4568,181176.3317108243
16140,110947.11105761724
14356,396649.69460608886
8466,181927.00991549258
15652,155466.11001380114
3285,121214.658409463
3198,175370.5298876369
14088,438204.3378123163
2268,129353.91494743251
15472,227602.62351286606
1203,211160.24336549168
7157,344258.2976235652
6886,198551.7889341978
5083,246210.64063822475
7467,111512.7280572618
14068,193552.83715538317
2080,178838.21100869973
10865,165979.54196040443
13516,186868.00495923043
14150,207231.36945947638
7609,126713.26780438185
2144,360513.00399640127
10357,190967.83023627038
2396,243529.01701290827
1526,343794.4410132892
10890,260509.44280010508
8638,431549.01488029945
6050,255996.71605387868
7639,102453.59607815907
10544,208791.4975435026
9577,239500.01775324775
13195,216831.32641881748
3484,211174.51052612977
16668,462457.09254776925
7171,180109.56870779613
8547,214243.34770891033
12735,221714.78173928533
9093,190408.13910057777
15323,242557.73755664154
14897,142449.11094821052
5135,172781.42044725784
5327,211904.18395703193
13133,240776.35247783732
1676,291748.88419333706
16296,288168.6103194412
1095,152841.74588608183
12528,152454.74481294566
7348,258375.78432836456
11663,172309.82135926664
1803,198738.74741893468
1510,239099.33310053192
16045,212819.17575707682
2900,149431.95618226466
3236,179359.05252510813
1318,202749.13495517784
14948,219613.20114734254
7840,290491.61342403316
15325,185371.21067530423
8700,161168.67403849037
15706,198215.97473393747
14449,158929.32193413828
16117,242801.88022589468
4529,182950.8693404476
11199,198146.45914284163
4052,268561.3676835685
821,192512.49983452188
68,213710.7649080778
554,123033.43821343982
452,172939.272704458
11394,293617.43788203417
11393,178677.82034202208
9535,161612.38530030643
4024,194562.74720525884
10069,206078.36257900522
12007,162283.13053722875
12368,418705.3143671223
1259,385024.39030967926
1124,314219.5210691936
3707,179808.660584979
8767,164734.8599820803
1919,168330.6751828674
16741,166394.41510638138
6664,277057.33164747444
5688,386308.9995818382
7799,155813.62705158835
14843,300569.0842102792
7532,149309.90427543942
8133,162512.4296568818
6264,328148.352529229
4125,164855.27300356302
2410,164323.59143637007
13607,212335.1529185051
1716,292362.5892508136
1370,148951.70460548892
2273,384422.2809340159
15298,313789.5374545822
4284,255722.25422170674
12303,178044.1740510592
7808,135399.56323528115
2203,146647.8760338121
7237,128817.61277724149
15864,155494.07812842325
2844,182581.59585377085
5729,175443.6305590774
11812,365369.2443061896
1779,160235.53168823215
6442,154145.94977374675
6160,208221.7844086702
8266,196423.60066586785
9903,170810.81912809063
2867,134187.65411546413
6998,171749.23872779903
13932,201615.87666593108
12587,162969.30375918202
3611,242552.14050434896
2646,294113.92424442415
1890,169863.89866004966
860,229115.21700538005
14187,206212.5074832461
12569,268777.6004446818
1276,106074.74947537226
12025,214953.82371582973
4890,304289.48023518885
14410,304558.2132899607
10352,252337.12797023196
11407,232509.4859351915
10384,165049.46463304613
7622,300872.9745720957
12578,195274.5778617313
15820,166610.35566202618
563,227681.71316940745
15226,162878.22178506778
6396,216624.79351186272
6247,144251.3779106504
3339,165378.56490890915
10975,293140.31506168155
7475,121674.49968918046
11129,219435.4174453134
3051,261987.14261941734
10232,242626.89489239125
14106,180311.60323541542
5502,229361.23394529833
4558,76254.69667011661
4181,146432.12739647235
8426,120385.0283535456
6611,145151.66842323059
14641,159988.0427144645
15539,271711.07526864414
13119,136556.5613595469
11716,186995.10634410693
7316,229337.3215081475
7791,111230.13633413104
13034,332356.5679407865
1068,257337.28765766066
4060,182559.23301705797
10172,224848.4070265783
2591,189115.52243169962
12494,347831.4109268862
7828,270927.6126191578
15284,162641.04503780435
7947,168723.25915861348
16335,218277.6487352846
10234,334843.104505613
2797,265288.82824011554
5341,232717.3614582199
3059,203162.11935313625
1559,73580.16033505925
15320,279064.0263677265
10284,367578.87661666545
4134,221717.96628724923
4481,223304.35584159027
7222,195424.5678900116
4062,252522.2047190169
2192,200580.38343608816
9637,215837.0292519048
16236,166533.3101710549
4272,175131.97464396968
9406,288996.95259791036
14309,237722.6172535336
1946,344464.6588636369
16235,254997.49149315935
7146,156094.32989558307
16784,200399.63813503267
349,323520.8997901174
6251,171176.44378841805
5128,366462.5580591428
11718,174812.13546476758
16721,99069.04053005573
12517,204915.0908209095
15961,195158.8148247815
9428,152577.4864136608
14541,151581.97821191399
10168,133457.52981294418
11270,171112.73046539177
13210,209095.13645283072
11518,199879.48822316347
12612,198496.3525271472
16352,130060.96414985743
9935,140076.55124863677
15521,294275.76156824385
11482,189588.2337150214
11443,174615.85978299243
9459,248559.69105116968
9218,172520.38306393527
854,137445.7228506027
5619,170811.7844193729
9208,184614.18318960618
4391,139857.36307780864
15207,173261.7979029344
7183,182952.29351284986
16442,214140.07217818755
7936,86263.92370424171
10606,421193.65338105493
4979,156684.88719026078
4854,309350.6447759474
16476,123302.90506795011
10516,163024.8624815684
16261,287087.1939536578
90,335624.0358433447
5433,180529.22203655064
14338,135900.0133011163
13487,292137.78977272945
8211,475542.3523151279
170,153131.99176625404
14051,103120.16450378147
10686,198425.53512386832
7595,238182.80684506305
6777,314316.15430553735
14661,205614.61940520312
13991,324377.3368900768
16795,175762.73004494526
2740,122538.95348216426
7368,305029.75302879186
2413,238870.520246046
1852,461625.9405091846
15200,292435.9142506204
8467,334713.5052851563
16379,237336.19707505975
3375,184308.31382871905
5945,489138.11118439166
2641,250024.36068978993
2837,335648.9559716338
3498,155541.88309924444
10876,155892.00873066083
1285,210955.6756442957
9285,260253.44282714563
4015,290091.3601647314
2526,168159.5451708803
7814,205539.31836488162
7117,240408.1681476959
12359,121970.9389328468
3303,283629.90833450167
13874,177006.1613289465
5484,188668.4892433768
15067,166520.88050903328
12639,223770.8357331786
3388,231449.05047993225
4256,200657.5423137078
15738,188347.129502649
14049,177715.98951985713
15780,179635.87634902025
9564,181617.70391013034
11910,203190.4600741725
11315,299775.0136222535
1733,172055.03049388007
3910,385547.5471133847
7552,440668.63043705036
254,219725.21261144688
5222,219769.8387838434
8314,235307.96446931714
16743,219335.1778761922
10335,122174.84570722403
8226,300428.8874173679
12254,225435.0877202822
13152,242000.19728023958
15020,191694.97462874648
16349,221300.61410483398
11924,153375.28937683915
12543,188083.93918731657
14114,226319.9483575148
12318,266305.1484381175
15383,195835.9551028119
6679,169752.50523481038
635,176648.03655877357
15993,254674.22707348946
11375,184764.20376489806
11216,184220.8589835986
15401,216755.96696986188
11301,164488.28075073092
13804,247803.8238863352
10839,186842.92646191127
1588,320657.9697524635
3596,199805.25391114497
5816,177768.00510009873
8099,144815.64305984162
6551,184816.4360924842
14075,490778.9651106912
13431,192494.86163753725
9481,335565.2276718566
5295,155511.6579848202
15859,357163.741316727
10634,323405.79836772906
444,232886.66268415158
11686,238768.68406912388
1213,210015.9828204506
13970,190769.5507437924
6849,431744.19338057673
9911,224900.95650801988
5649,155743.3543684313
7184,286463.4096998761
5877,297482.71645253553
1655,228540.04683003915
15301,198119.1543318349
12389,269999.71622072224
5241,238954.32020983554
7048,146919.9652320592
10574,142683.03254902363
8593,163204.24207896504
4752,174143.0503738753
14663,178523.20128968288
10994,208632.18123052194
87,81821.95388010249
5132,118784.75037135741
6372,418929.4100835616
7411,293316.664430682
3319,252070.01608539588
9355,129676.66217843186
5139,269989.7170967246
56,262629.87179413304
3249,180655.48278098827
5047,82198.15740951525
13238,252425.73731899483
2190,279011.11998651066
15599,185281.93876699512
6542,160691.66727337328
1968,138580.54077673686
5630,157089.92348805687
9157,236392.6481206032
789,205713.75761750707
1413,274484.8254075797
12514,242547.26118786237
13459,143754.02935889832
1345,238909.32605119806
4034,208444.7370007441
15169,149559.21443988942
6770,269484.44350868004
3334,175729.72851880282
12998,150019.75810873142
15870,237228.7873271157
1871,165620.65489388545
5770,176312.6690292877
13196,115362.52443633828
7633,210083.00785610348
10699,198185.47765966257
15470,194137.13502329413
1903,502663.88803049305
13860,197512.78304668138
7649,313115.86042045965
11043,204729.27107647416
2922,237791.62773534443
7538,312109.12976866844
9477,111232.91511368702
117,483614.90922215034
1457,252290.22193174573
7082,165768.86768516715
3053,248783.55671469544
12522,116242.03815001188
5744,408195.9762831181
13566,309351.01790673786
1464,136104.44224803385
3852,113184.74175682606
9557,236058.39571110372
14719,399773.2196075785
13978,160922.82056634026
3286,158531.17053988428
13019,320432.8932539285
1421,138967.26260698712
13502,166764.3767855427
14811,130879.81738082222
9297,292730.77506351314
7749,442632.26643990935
16555,143567.72916045994
14576,186864.15543923425
12766,161148.91580578111
4679,181106.96033534413
10033,202529.08817718222
11231,233282.91912541908
15112,145073.69344795978
10617,190413.52580864093
2175,171214.07879885053
16502,462005.3345275264
10106,195124.37891307016
12561,151372.84818374616
15907,223365.31938404313
8069,122027.09644601139
8316,116799.98359113216
12343,247014.68183072977
12092,146565.0327304032
1527,158425.4357234245
10010,211160.24336549168
655,103294.47012174463
10549,151057.22500907214
3248,114756.60314170152
13499,259846.37863763055
14959,232394.48271142755
6070,159733.1309127896
11360,259191.20482715112
12102,203056.5397951692
11870,335839.9409531584
3713,115244.85614852728
3230,155206.4891712066
7742,235563.72631826464
15092,338734.9318019185
8728,282373.8044447016
3386,152887.46683433643
9409,140603.60847247165
16545,261837.1739674444
3127,171866.83750509913
11344,175625.9503608878
2112,221863.67240672122
7310,197141.57605692232
6313,227014.69728246258
3681,397861.1447982032
5114,390517.0201575056
270,163893.13549841498
14350,189085.20337701807
12223,359913.88558982086
1066,176482.16992722856
16116,316867.5005600971
11410,489821.9965776003
4088,162466.08656363215
5956,156823.89936593975
14669,140600.02186747984
13871,139385.20672012476
4126,235777.94901414626
12114,200666.96310081746
16607,169940.81678641963
4266,269738.6740126006
13518,200830.06976880736
11856,289035.16023641336
3885,267899.2210042921
8891,143934.02521512474
4964,164372.97086850088
7696,197495.07917990937
6894,122648.16214387483
9766,176259.45740720085
4800,159414.1104592305
2840,200090.31455477883
4743,170402.73093129022
13562,447873.60485883
8301,232126.0457468382
5405,189017.72988802634
1535,174888.5196776666
9073,110483.63947850303
1698,339949.80201305955
12262,240675.09936536197
6794,174812.13546476758
12701,179547.98464493052
8432,178877.93440218762
13540,128658.06455910271
8629,157401.68509681686
1440,179080.81067402972
8596,195785.79001298823
9575,278195.98790307477
14976,103056.97969935984
3149,230231.53397613327
5157,202474.84020899984
10748,212155.8165208005
9719,364416.85273377097
6376,185995.06020107836
9733,186840.9567343342
4749,196669.74698712816
4994,406950.1309513088
538,207831.9376748607
5512,140665.3844888331
9778,133516.71324300853
9761,141636.5371482308
3174,408571.63609434874
13429,195318.1310784895
10467,73958.39534371265
14129,192572.3508450239
13608,282664.5477209605
11106,143746.58575269624
12048,183901.69247921227
1054,339574.7195251963
3582,240800.30340296446
1566,149275.62557325565
11529,151544.87709296035
11859,157837.6935866221
10582,147687.89756905028
14907,464456.46237664495
14039,167811.2068927921
10489,195398.45584638993
3331,321713.16116840456
10153,240629.95820667056
5271,150765.99928236185
11871,386246.30489413894
776,136261.76499552964
3994,141528.27960113654
9433,75939.47886505845
14275,141772.22025113628
8030,253060.29438893008
8169,268153.01053174614
8053,184293.4658355287
4822,236984.42385482983
13197,240841.7374722188
13634,250135.59665983883
8951,186507.5292494536
12176,274535.6236840958
15471,144518.98244255615
14962,144007.97005085394
12512,111030.7645475065
8697,410341.40285339946
7095,225557.6158726958
13639,213224.34698384695
16660,158341.22764765422
5848,144440.47084890367
5386,191900.48364724606
10880,307331.6802603273
3954,188099.9038638831
13426,307584.13501459593
5966,219408.21639394708
16315,211960.07936631245
7455,172690.03784624065
11071,243098.20952985718
14740,213556.73187677312
16087,182573.3479289085
8931,233869.3964419937
15289,189280.2413109526
16089,269836.2075314373
12128,182985.53404592184
4724,231736.29681868636
8585,201535.61808607605
7188,230304.0924098843
5423,183959.13995338307
10488,201419.29935523868
5980,218665.81737406534
8376,261266.0858674159
12397,148424.5779030563
16496,187319.63407154067
4891,213404.8281470988
9710,141329.35877414458
6339,179050.347391997
244,234504.12951903074
5002,234337.77861652544
5358,199401.78831424765
7636,157412.0952317043
9361,312383.0439933309
3601,149904.3691003094
15755,164157.20431783612
172,178533.78322966865
3037,312556.1730195155
577,235967.00404019252
3607,192544.87774845771
2515,122230.40166962141
10413,165473.4503939664
10511,238094.0427018064
4637,442658.9498730214
12736,266974.8347188859
9534,254108.06157048294
11641,185259.98117488474
10419,264377.70885606814
15313,161445.1737801062
14915,197217.9967484249
12409,393875.8067960063
9405,118916.1206895199
14066,202421.71034769493
14108,185573.0487036211
11931,232086.84547332712
11464,332984.01922086254
926,144101.86956422176
11190,215102.08888971133
10260,181796.99163859547
12712,189118.17622487547
1234,237008.66247039495
11608,103387.76899810189
3776,252325.8183846756
4881,232126.0457468382
10266,203144.6013215858
3262,235754.86393129744
3576,388502.35628390557
16604,400229.6899402817
8041,174711.8154726586
10691,211813.99202176245
8357,167002.55585823787
11661,144732.1314083834
4453,238195.51063002797
15936,215366.18473155695
8463,263862.2044260633
15770,239135.0974584639
466,171266.8861583615
14965,93432.29837612249
11227,168359.55759569
9894,274452.8587634391
11746,189758.42898850536
4118,147000.3613861108
756,347389.00581424806
15589,143786.01484791617
109,343226.06045182305
5778,198659.73820243322
1731,100937.04999777903
3450,166868.581810608
2961,184441.7809277758
222,175404.98163999978
11454,246303.89083613863
7339,186428.01840156078
12096,108055.6759549025
14074,211206.2788002335
4058,451708.41745073145
6603,269096.70270681527
3289,118082.0076893665
16681,249296.30108513497
8200,305174.15958729835
3343,175020.63109115415
7802,176891.12980509835
2082,410293.77363695414
217,246098.32910344895
1720,175670.95185961676
7224,265642.12708371767
6176,144211.05701988476
12571,246065.06184092708
16666,263061.14928145014
8908,200476.03050657295
6914,170567.0415591348
5428,206378.09111887054
381,174812.13546476758
3991,190619.83989686088
16365,275900.74708134885
1046,211124.98500578367
391,152688.50672802728
9212,330698.1402856632
3022,196495.49924643082
9961,120898.109021007
6764,222905.3318030365
7720,171175.24820174862
4809,236939.4220221049
8877,331080.08152872074
7817,172213.96143729883
10614,111685.79769376878
5553,236134.14256113634
16488,134210.28244765013
11002,171312.8990581182
13592,313249.8999175301
15050,213318.49789491534
13553,305831.53654061694
9041,222628.23706210035
5461,415648.51281222625
16274,320584.5316285164
2138,95351.1769168676
6245,161558.02099463576
8245,170327.69610824698
6491,224662.17003780234
13218,175992.85434290403
13101,115273.91205919979
10462,145050.8687878983
4079,187554.0541342753
1506,426008.89134523354
14107,116762.84297292666
12215,273792.1417271554
11576,342437.0482251194
10567,236008.91680593934
12713,209955.08881108274
1468,405297.58863145456
2549,266269.3926627439
4172,230686.96283982092
12380,229396.3090008927
3513,106399.33315664536
8165,221228.71983893774
1127,195601.39487299442
14601,402422.08992730756
15526,310206.7469379717
986,291279.6585934863
14968,218079.75604985034
9348,175510.7988916442
6317,289465.5796058112
7497,100033.71031636056
5079,343636.9703760533
528,170975.62296326135
10964,141255.09740166683
5812,338243.35176688206
11022,223623.29515573615
16251,150426.95876766066
5863,115646.33166253273
8664,219665.08717245603
5396,211688.89122530265
6917,234843.80201037604
12776,118925.35991198002
473,228039.9073189667
13333,214658.60660658142
13023,228414.96684110083
7357,215604.75082164418
10955,453124.8642743692
11914,364234.1400975004
12535,200515.6118707398
11205,175473.07201513596
13209,186500.1184116868
16119,317631.60072532063
2174,246068.20910163232
4834,206853.49738139097
10151,176222.72688855472
5584,205599.42569136614
6672,207787.64322395102
12858,311799.5559768032
5106,166039.83339741582
8884,191929.21142686892
13766,167141.3581289388
12556,130999.53431328344
12910,204885.8485187539
6258,116762.84297292666
7100,234996.02719610636
1793,174404.87630868526
3335,173770.38491963502
12835,196609.89432209264
10591,157402.9914945166
15707,223746.0406294544
16389,162121.56781962898
7440,328769.5520963519
6293,175263.57964125028
3937,216387.82874368556
16527,206670.63788384633
5102,247594.48748046695
10734,336338.6371973896
7986,160200.7404478788
6495,97708.60264405074
9571,227489.6962000253
5131,211734.36843647837
10761,223912.72804852252
143,383625.9568218927
13829,181759.2006275526
13662,259857.68021629212
1771,139932.40570614376
5448,211142.64291231643
8594,170160.6859144025
12038,223067.76096052837
16471,165958.62834069465
16764,144902.8571108582
1282,177848.43877919574
15101,245570.2237527562
9473,137557.4987841647
2324,417530.6473950063
14448,264480.4646389908
6000,67544.4167296726
2077,142243.99091760203
12960,225109.14645800955
15837,207114.7893548062
8805,248267.46701317048
9987,231812.87350992777
1580,260028.0966109767
11089,117592.4232512539
10926,224968.13358689906
12773,400049.10808599816
6490,229774.35209791662
10858,126685.02990628323
2831,120415.1784007972
16326,156993.04684065352
371,203476.2829569139
8852,195378.718975564
6713,254983.7784742906
4230,171252.78718362426
3639,211835.4952092666
3642,195654.3213121641
5149,214705.71558616502
2861,195275.17885895117
13300,101417.5771135019
2807,326539.5837813761
5919,118556.49680564698
12716,526376.6193139773
4271,234716.00024043213
16055,207158.16379073454
3747,272109.21564795176
5857,269535.3726974129
6884,336467.2773826926
16027,306314.7178552245
3512,336648.4634021736
5181,196041.5426772094
16732,276225.3918437896
1908,181432.29631656362
12082,174136.869832315
7286,146581.96045698077
8216,138090.00399818984
6929,333722.1642998375
3950,371488.5508947905
12479,176430.3432833613
877,128878.200674316
1366,185667.96062092757
384,139851.78643083922
5767,207880.68565696306
6910,158059.79188865345
187,184206.60187308953
10164,256944.0133255589
8603,231014.51307133975
15834,202041.6392865053
3078,130037.53808733374
3479,265888.69710642274
6671,285789.53649983654
6078,184948.1367737929
16271,179814.06043170686
16191,154292.61694193273
11544,200249.39960049084
7781,177460.46104220883
14918,314291.3582526008
6238,199699.14992159887
12989,162912.0957236702
11907,187209.85380665437
9696,153310.34772097057
14084,341396.11833792273
3895,161821.6124896526
4367,183900.29294696666
8453,72700.8033899946
7638,363713.6759999437
8373,264885.28082482587
4674,171784.51305092298
15787,140208.34889580612
5903,263935.7704235316
13679,198764.20366042762
9018,310400.90320822125
15823,257817.72972786095
13289,145787.1726815742
9896,190127.95409440095
14436,199817.1918362089
5547,225711.51039211184
4048,396517.58510053443
16579,195026.48648753855
8550,201477.54680090732
9385,288302.2702419911
5242,189800.37895118148
31,217263.68593388956
6144,289130.07483282883
3990,203901.72991911107
2523,97378.45790533852
12608,267746.0634861312
7234,208029.0141224749
15264,201370.97971387603
9623,213558.44634671343
3161,324829.42519776616
7425,104728.49855526899
13021,275067.12149073347
4044,150998.69674849746
15411,232578.72441250907
979,278560.1970775718
5514,232578.72441250907
4817,164158.1085222679
2115,205374.57936208614
10571,272978.57770579006
8992,252650.12372501043
15546,179698.66125236062
11359,141578.92048254516
11972,198921.20168128426
12838,199176.87104923846
5948,120116.59138895624
422,277646.16068818327
4855,174280.9681708059
16197,113723.13993017036
8926,452938.0726753874
5703,171231.23588388358
8848,214544.68959075905
7039,294566.92361242743
3806,163920.37329500052
15154,202941.91193632668
13132,257600.64038987696
7438,223462.44090508975
4398,253054.4957536983
2440,184833.16284691
3751,145428.84832321416
1476,177566.7780308631
2264,310868.04153402615
16444,139591.9659204626
10704,153853.9139620818
4033,146647.8760338121
4508,120338.11132907058
16290,244403.00732683734
10387,232253.87317080493
5457,148282.05907576403
4910,294387.7029440438
7451,203609.63669782568
10732,163488.66047307648
8015,140558.97738113135
6148,180689.26456455668
5892,242394.5575691907
7825,220973.3330083524
6851,228041.06623532873
6633,198374.83530612034
2139,260177.8402753762
10213,291824.74399462796
2830,220700.23326449693
13907,148818.8564164881
15897,363249.74294262764
8311,197843.38078367413
14230,200816.61446192532
3878,196948.11863824396
13732,184133.2134768216
12110,178732.82848293777
10675,359354.33099508606
12946,128735.19383647571
16754,216866.63076402887
4394,230547.4525840895
16728,163660.90321315223
14378,330121.736854238
9949,179161.3413497653
994,167676.65994855878
13258,158430.9822149293
5883,361997.18377499474
6933,332351.8045925122
13193,222230.0248072889
13286,170833.03940854612
13407,450033.6470153395
7512,118389.55426866941
7221,200995.9242979292
14428,203942.69931726722
1740,190423.05714983225
3,149334.9990549441
12952,211116.35460424452
11537,135957.7198674652
2558,143427.11961983732
14081,289004.9005525136
3517,198797.6834714765
7149,234072.9048539905
15777,117479.81023624862
8995,219274.8806223975
826,422674.35464801226
509,294499.6986868496
14875,286686.0634805964
6591,172150.4911560677
11283,106016.6672453978
9897,257037.8921521618
14902,172997.5148634157
14291,199740.99921928672
3162,237045.67794981363
4206,190159.89621146923
11580,200875.2259856107
2007,301163.3464991239
14939,389531.451016122
